ID,Filename,Title,Description,Created At,Updated At,Source
32528350,1_untitled.txt,,,2024-11-26 13:04:46 UTC,2024-11-26 13:04:55 UTC,
32528399,2_untitled.txt,,,2024-11-26 13:08:00 UTC,2024-11-26 13:08:45 UTC,
32528412,3_cev-pdf.pdf,cev.pdf,,2024-11-26 13:08:34 UTC,2024-11-26 13:08:50 UTC,
32528454,4_untitled.txt,,,2024-11-26 13:10:36 UTC,2024-11-26 13:10:36 UTC,
32528705,5_untitled.txt,,,2024-11-26 13:21:45 UTC,2024-11-26 13:21:45 UTC,
32528759,6_untitled.txt,,,2024-11-26 13:24:48 UTC,2024-11-27 15:49:45 UTC,
3358403,7_accelerationism-e-acc.webloc,"accelerationism, e/acc",,2024-11-27 08:47:16 UTC,2025-02-11 18:37:56 UTC,
32554080,8_untitled.webloc,,"The current explosion of exciting commercial and open-source AI is likely to be followed, within a few years, by creepily superintelligent AI - which top researchers and experts fear could disempower or wipe out humanity. Scientist Max Tegmark describes an optimistic vision for how we can keep AI under control and ensure it's working for us, not the other way around.",2024-11-27 09:22:59 UTC,2024-11-27 09:23:03 UTC,https://www.youtube.com/watch?v=xUNx_PxNHrY
32554069,9_untitled.txt,,,2024-11-27 09:21:59 UTC,2024-11-27 09:23:05 UTC,
32554098,10_cleanshot-2024-11-27-at-10-24-10-png.png,cleanshot-2024-11-27-at-10.24.10.png,,2024-11-27 09:24:25 UTC,2024-11-27 09:24:35 UTC,
32554177,11_untitled.txt,,,2024-11-27 09:30:12 UTC,2024-11-27 09:30:12 UTC,
32554179,12_cleanshot-2024-11-27-at-10-27-27-png.png,cleanshot-2024-11-27-at-10.27.27.png,,2024-11-27 09:30:19 UTC,2024-11-27 09:30:34 UTC,
32554180,13_cleanshot-2024-11-27-at-10-28-22-png.png,cleanshot-2024-11-27-at-10.28.22.png,,2024-11-27 09:30:20 UTC,2025-01-16 19:35:31 UTC,
32554181,14_cleanshot-2024-11-27-at-10-29-06-png.png,cleanshot-2024-11-27-at-10.29.06.png,,2024-11-27 09:30:20 UTC,2024-11-27 09:30:35 UTC,
32554182,15_cleanshot-2024-11-27-at-10-29-41-png.png,cleanshot-2024-11-27-at-10.29.41.png,,2024-11-27 09:30:21 UTC,2024-11-27 09:30:35 UTC,
32554183,16_cleanshot-2024-11-27-at-10-28-31-png.png,cleanshot-2024-11-27-at-10.28.31.png,,2024-11-27 09:30:23 UTC,2024-11-27 09:30:36 UTC,
